Carcass,Unit,Visibility,GroundCover,Season,HabitatType,Split,SearchSchedule,Size
2445,2,M,A,WS,HT1,C2,1,XL
2446,2,M,A,WS,HT1,C2,1,XL
2447,2,M,A,WS,HT1,C2,1,XL
2448,2,M,A,WS,HT1,C2,1,XL
2449,2,M,A,WS,HT1,C2,1,XL
2450,2,M,A,WS,HT2,C1,1,XL
2451,2,M,A,WS,HT2,C1,1,XL
2452,2,M,A,WS,HT2,C1,1,XL
2453,2,M,A,WS,HT2,C1,1,XL
2454,2,M,A,WS,HT2,C1,1,XL
2455,2,M,A,WS,HT2,C1,1,XL
2456,2,M,A,WS,HT2,C2,1,XL
2457,2,M,A,WS,HT2,C2,1,XL
2458,2,M,A,WS,HT2,C2,1,XL
2459,2,M,A,WS,HT2,C2,1,XL
2460,2,M,A,WS,HT2,C2,1,XL
2461,2,M,B,SF,HT1,C1,1,XL
2462,2,M,B,SF,HT1,C1,1,XL
2463,2,M,B,SF,HT1,C1,1,XL
2464,2,M,B,SF,HT1,C1,1,XL
2465,2,M,B,SF,HT1,C1,1,XL
2466,2,M,B,SF,HT1,C1,1,XL
2467,2,M,B,SF,HT1,C1,1,XL
2468,2,M,B,SF,HT1,C2,1,XL
2469,2,M,B,SF,HT1,C2,1,XL
2470,2,M,B,SF,HT1,C2,1,XL
2471,2,M,B,SF,HT1,C2,1,XL
2472,2,M,B,SF,HT1,C2,1,XL
2473,2,M,B,SF,HT1,C2,1,XL
2474,2,M,B,SF,HT1,C2,1,XL
2475,2,M,B,SF,HT1,C2,1,XL
2476,2,M,B,SF,HT2,C1,1,XL
2477,2,M,B,SF,HT2,C1,1,XL
2478,2,M,B,SF,HT2,C1,1,XL
2479,2,M,B,SF,HT2,C1,1,XL
2480,2,M,B,SF,HT2,C1,1,XL
2481,2,M,B,SF,HT2,C1,1,XL
2482,2,M,B,SF,HT2,C1,1,XL
2483,2,H,A,SF,HT2,C1,1,XL
2484,2,H,A,SF,HT2,C1,1,XL
2485,2,H,A,SF,HT2,C1,1,XL
2486,2,H,A,SF,HT2,C1,1,XL
2487,2,H,A,SF,HT2,C1,1,XL
2488,2,H,A,SF,HT2,C1,1,XL
2489,2,H,A,SF,HT2,C1,1,XL
2490,2,H,A,WS,HT1,C2,1,XL
2491,2,H,A,WS,HT1,C2,1,XL
2492,2,H,A,WS,HT1,C2,1,XL
2493,2,H,A,WS,HT1,C2,1,XL
2494,2,H,A,WS,HT1,C2,1,XL
2495,2,H,A,WS,HT1,C2,1,XL
2496,2,H,A,WS,HT1,C2,1,XL
2497,2,H,A,WS,HT1,C2,1,XL
2498,2,H,A,WS,HT2,C2,1,XL
2499,2,H,A,WS,HT2,C2,1,XL
2500,2,H,A,WS,HT2,C2,1,XL
2501,2,H,A,WS,HT2,C2,1,XL
2502,2,H,A,WS,HT2,C2,1,XL
2503,2,H,B,SF,HT1,C1,1,XL
2504,2,H,B,SF,HT1,C1,1,XL
2505,2,H,B,SF,HT1,C1,1,XL
2506,2,H,B,SF,HT1,C1,1,XL
2507,2,H,B,SF,HT1,C1,1,XL
2508,2,H,B,SF,HT1,C1,1,XL
2509,2,H,B,SF,HT1,C1,1,XL
2510,2,H,B,WS,HT1,C1,1,XL
2511,2,H,B,WS,HT1,C1,1,XL
2512,2,H,B,WS,HT1,C1,1,XL
2513,2,H,B,WS,HT1,C1,1,XL
2514,2,H,B,WS,HT1,C1,1,XL
2515,2,H,B,WS,HT1,C1,1,XL
2516,2,H,B,WS,HT1,C1,1,XL
2517,2,H,B,WS,HT1,C2,1,XL
2518,2,H,B,WS,HT1,C2,1,XL
2519,2,H,B,WS,HT1,C2,1,XL
2520,2,H,B,WS,HT1,C2,1,XL
2521,2,H,B,WS,HT1,C2,1,XL
2522,2,H,B,WS,HT1,C2,1,XL
2523,2,H,B,WS,HT2,C1,1,XL
2524,2,H,B,WS,HT2,C1,1,XL
2525,2,H,B,WS,HT2,C1,1,XL
2526,2,H,B,WS,HT2,C1,1,XL
2527,2,H,B,WS,HT2,C1,1,XL
2528,2,H,B,WS,HT2,C1,1,XL
2529,2,H,B,WS,HT2,C1,1,XL
2530,2,H,B,WS,HT2,C2,1,XL
2531,2,H,B,WS,HT2,C2,1,XL
2532,2,H,B,WS,HT2,C2,1,XL
2533,2,H,B,WS,HT2,C2,1,XL
2534,2,H,B,WS,HT2,C2,1,XL
2535,2,H,B,WS,HT2,C2,1,XL
2536,2,M,A,WS,HT2,C1,1,L
2537,2,M,A,WS,HT2,C1,1,L
2538,2,M,A,WS,HT2,C1,1,L
2539,2,M,A,WS,HT2,C1,1,L
2540,2,M,A,WS,HT2,C1,1,L
2541,2,M,B,SF,HT1,C2,1,L
2542,2,M,B,SF,HT1,C2,1,L
2543,2,M,B,SF,HT1,C2,1,L
2544,2,M,B,SF,HT1,C2,1,L
2545,2,M,B,SF,HT1,C2,1,L
2546,2,M,B,SF,HT1,C2,1,L
2547,2,M,B,SF,HT1,C2,1,L
2548,2,M,B,SF,HT1,C2,1,L
2549,2,M,B,SF,HT1,C2,1,M
2550,2,M,B,SF,HT1,C2,1,M
2551,2,M,B,SF,HT1,C2,1,M
2552,2,M,B,SF,HT1,C2,1,M
2553,2,M,B,SF,HT1,C2,1,M
2554,2,M,B,SF,HT1,C2,1,M
2555,2,M,B,SF,HT1,C2,1,M
2556,3,L,A,SF,HT1,C1,2,XL
2557,3,L,A,SF,HT1,C1,2,XL
2558,3,L,A,SF,HT1,C1,2,XL
2559,3,L,A,SF,HT1,C1,2,XL
2560,3,L,A,SF,HT1,C1,2,XL
2561,3,L,A,SF,HT1,C1,2,XL
2562,3,L,A,SF,HT2,C1,2,XL
2563,3,L,A,SF,HT2,C1,2,XL
2564,3,L,A,SF,HT2,C1,2,XL
2565,3,L,A,SF,HT2,C1,2,XL
2566,3,L,A,SF,HT2,C1,2,XL
2567,3,L,A,SF,HT2,C1,2,XL
2568,3,L,A,SF,HT2,C1,2,XL
2569,3,L,A,SF,HT2,C2,2,XL
2570,3,L,A,SF,HT2,C2,2,XL
2571,3,L,A,SF,HT2,C2,2,XL
2572,3,L,A,SF,HT2,C2,2,XL
2573,3,L,A,SF,HT2,C2,2,XL
2574,3,L,A,SF,HT2,C2,2,XL
2575,3,L,A,SF,HT2,C2,2,XL
2576,3,L,A,SF,HT2,C2,2,XL
2577,3,L,B,SF,HT2,C1,2,XL
2578,3,L,B,SF,HT2,C1,2,XL
2579,3,L,B,SF,HT2,C1,2,XL
2580,3,L,B,SF,HT2,C1,2,XL
2581,3,L,B,SF,HT2,C1,2,XL
2582,3,L,B,SF,HT2,C1,2,XL
2583,3,L,B,SF,HT2,C1,2,XL
2584,3,L,B,SF,HT2,C1,2,XL
2585,3,L,B,SF,HT2,C2,2,XL
2586,3,L,B,SF,HT2,C2,2,XL
2587,3,L,B,SF,HT2,C2,2,XL
2588,3,L,B,SF,HT2,C2,2,XL
2589,3,L,B,SF,HT2,C2,2,XL
2590,3,M,A,WS,HT1,C1,2,XL
2591,3,M,A,WS,HT1,C1,2,XL
2592,3,M,A,WS,HT1,C1,2,XL
2593,3,M,A,WS,HT1,C1,2,XL
2594,3,M,A,WS,HT1,C1,2,XL
2595,3,M,A,WS,HT1,C1,2,XL
2596,3,M,A,WS,HT1,C1,2,XL
2597,3,M,A,WS,HT1,C1,2,XL
2598,3,M,A,WS,HT2,C2,2,XL
2599,3,M,A,WS,HT2,C2,2,XL
2600,3,M,A,WS,HT2,C2,2,XL
2601,3,M,A,WS,HT2,C2,2,XL
2602,3,M,A,WS,HT2,C2,2,XL
2603,3,M,A,WS,HT2,C2,2,XL
2604,3,M,A,WS,HT2,C2,2,XL
2605,3,M,B,SF,HT2,C1,2,XL
2606,3,M,B,SF,HT2,C1,2,XL
2607,3,M,B,SF,HT2,C1,2,XL
2608,3,M,B,SF,HT2,C1,2,XL
2609,3,M,B,SF,HT2,C1,2,XL
2610,3,M,B,WS,HT2,C2,2,XL
2611,3,M,B,WS,HT2,C2,2,XL
2612,3,M,B,WS,HT2,C2,2,XL
2613,3,M,B,WS,HT2,C2,2,XL
2614,3,M,B,WS,HT2,C2,2,XL
2615,3,M,B,WS,HT2,C2,2,XL
2616,3,M,B,WS,HT2,C2,2,XL
2617,3,M,B,WS,HT2,C2,2,XL
2618,3,H,A,SF,HT1,C1,2,XL
2619,3,H,A,SF,HT1,C1,2,XL
2620,3,H,A,SF,HT1,C1,2,XL
2621,3,H,A,SF,HT1,C1,2,XL
2622,3,H,A,SF,HT1,C1,2,XL
2623,3,H,B,SF,HT1,C2,2,XL
2624,3,H,B,SF,HT1,C2,2,XL
2625,3,H,B,SF,HT1,C2,2,XL
2626,3,H,B,SF,HT1,C2,2,XL
2627,3,H,B,SF,HT1,C2,2,XL
2628,3,H,B,SF,HT1,C2,2,XL
2629,3,H,B,SF,HT1,C2,2,XL
2630,3,H,B,SF,HT2,C1,2,XL
2631,3,H,B,SF,HT2,C1,2,XL
2632,3,H,B,SF,HT2,C1,2,XL
2633,3,H,B,SF,HT2,C1,2,XL
2634,3,H,B,SF,HT2,C1,2,XL
2635,3,H,B,SF,HT2,C1,2,XL
2636,3,H,B,SF,HT2,C1,2,XL
2637,3,H,B,WS,HT1,C2,2,XL
2638,3,H,B,WS,HT1,C2,2,XL
2639,3,H,B,WS,HT1,C2,2,XL
2640,3,H,B,WS,HT1,C2,2,XL
2641,3,H,B,WS,HT1,C2,2,XL
2642,3,H,B,WS,HT2,C1,2,XL
2643,3,H,B,WS,HT2,C1,2,XL
2644,3,H,B,WS,HT2,C1,2,XL
2645,3,H,B,WS,HT2,C1,2,XL
2646,3,H,B,WS,HT2,C1,2,XL
2647,3,H,B,WS,HT2,C1,2,XL
2648,3,M,B,WS,HT2,C2,2,L
2649,3,M,B,WS,HT2,C2,2,L
2650,3,M,B,WS,HT2,C2,2,L
2651,3,M,B,WS,HT2,C2,2,L
2652,3,M,B,WS,HT2,C2,2,L
2653,3,H,B,WS,HT2,C1,2,L
2654,3,H,B,WS,HT2,C1,2,L
2655,3,H,B,WS,HT2,C1,2,L
2656,3,H,B,WS,HT2,C1,2,L
2657,3,H,B,WS,HT2,C1,2,L
2658,3,H,B,WS,HT2,C1,2,M
2659,3,H,B,WS,HT2,C1,2,M
2660,3,H,B,WS,HT2,C1,2,M
2661,3,H,B,WS,HT2,C1,2,M
2662,3,H,B,WS,HT2,C1,2,M
2663,3,H,B,WS,HT2,C1,2,M
2664,3,H,B,WS,HT2,C1,2,M
2665,3,H,B,WS,HT2,C1,2,M
2666,4,L,A,SF,HT2,C2,2,XL
2667,4,L,A,SF,HT2,C2,2,XL
2668,4,L,A,SF,HT2,C2,2,XL
2669,4,L,A,SF,HT2,C2,2,XL
2670,4,L,A,SF,HT2,C2,2,XL
2671,4,L,A,SF,HT2,C2,2,XL
2672,4,L,B,SF,HT1,C1,2,XL
2673,4,L,B,SF,HT1,C1,2,XL
2674,4,L,B,SF,HT1,C1,2,XL
2675,4,L,B,SF,HT1,C1,2,XL
2676,4,L,B,SF,HT1,C1,2,XL
2677,4,L,B,SF,HT1,C1,2,XL
2678,4,L,B,SF,HT1,C1,2,XL
2679,4,L,B,SF,HT1,C2,2,XL
2680,4,L,B,SF,HT1,C2,2,XL
2681,4,L,B,SF,HT1,C2,2,XL
2682,4,L,B,SF,HT1,C2,2,XL
2683,4,L,B,SF,HT1,C2,2,XL
2684,4,M,A,SF,HT2,C1,2,XL
2685,4,M,A,SF,HT2,C1,2,XL
2686,4,M,A,SF,HT2,C1,2,XL
2687,4,M,A,SF,HT2,C1,2,XL
2688,4,M,A,SF,HT2,C1,2,XL
2689,4,M,A,SF,HT2,C1,2,XL
2690,4,M,A,WS,HT2,C1,2,XL
2691,4,M,A,WS,HT2,C1,2,XL
2692,4,M,A,WS,HT2,C1,2,XL
2693,4,M,A,WS,HT2,C1,2,XL
2694,4,M,A,WS,HT2,C1,2,XL
2695,4,M,A,WS,HT2,C1,2,XL
2696,4,M,A,WS,HT2,C1,2,XL
2697,4,M,B,SF,HT2,C1,2,XL
2698,4,M,B,SF,HT2,C1,2,XL
2699,4,M,B,SF,HT2,C1,2,XL
2700,4,M,B,SF,HT2,C1,2,XL
2701,4,M,B,SF,HT2,C1,2,XL
2702,4,M,B,WS,HT1,C1,2,XL
2703,4,M,B,WS,HT1,C1,2,XL
2704,4,M,B,WS,HT1,C1,2,XL
2705,4,M,B,WS,HT1,C1,2,XL
2706,4,M,B,WS,HT1,C1,2,XL
2707,4,M,B,WS,HT1,C1,2,XL
2708,4,H,A,WS,HT1,C2,2,XL
2709,4,H,A,WS,HT1,C2,2,XL
2710,4,H,A,WS,HT1,C2,2,XL
2711,4,H,A,WS,HT1,C2,2,XL
2712,4,H,A,WS,HT1,C2,2,XL
2713,4,H,A,WS,HT1,C2,2,XL
2714,4,H,A,WS,HT1,C2,2,XL
2715,4,H,A,WS,HT1,C2,2,XL
2716,4,H,B,SF,HT2,C2,2,XL
2717,4,H,B,SF,HT2,C2,2,XL
2718,4,H,B,SF,HT2,C2,2,XL
2719,4,H,B,SF,HT2,C2,2,XL
2720,4,H,B,SF,HT2,C2,2,XL
2721,4,H,B,SF,HT2,C2,2,XL
2722,4,H,B,SF,HT2,C2,2,XL
2723,4,H,B,WS,HT1,C1,2,XL
2724,4,H,B,WS,HT1,C1,2,XL
2725,4,H,B,WS,HT1,C1,2,XL
2726,4,H,B,WS,HT1,C1,2,XL
2727,4,H,B,WS,HT1,C1,2,XL
2728,4,H,B,WS,HT1,C1,2,XL
2729,4,H,B,WS,HT2,C1,2,XL
2730,4,H,B,WS,HT2,C1,2,XL
2731,4,H,B,WS,HT2,C1,2,XL
2732,4,H,B,WS,HT2,C1,2,XL
2733,4,H,B,WS,HT2,C1,2,XL
2734,4,H,B,WS,HT2,C1,2,XL
2735,4,H,B,WS,HT2,C1,2,XL
2736,4,H,B,WS,HT2,C2,2,XL
2737,4,H,B,WS,HT2,C2,2,XL
2738,4,H,B,WS,HT2,C2,2,XL
2739,4,H,B,WS,HT2,C2,2,XL
2740,4,H,B,WS,HT2,C2,2,XL
2741,4,H,B,WS,HT2,C2,2,XL
2742,4,H,B,WS,HT2,C2,2,XL
2743,4,H,B,WS,HT2,C1,2,L
2744,4,H,B,WS,HT2,C1,2,L
2745,4,H,B,WS,HT2,C1,2,L
2746,4,H,B,WS,HT2,C1,2,L
2747,4,H,B,WS,HT2,C1,2,L
2748,5,L,A,SF,HT2,C1,3,XL
2749,5,L,A,SF,HT2,C1,3,XL
2750,5,L,A,SF,HT2,C1,3,XL
2751,5,L,A,SF,HT2,C1,3,XL
2752,5,L,A,SF,HT2,C1,3,XL
2753,5,L,A,SF,HT2,C1,3,XL
2754,5,L,A,SF,HT2,C2,3,XL
2755,5,L,A,SF,HT2,C2,3,XL
2756,5,L,A,SF,HT2,C2,3,XL
2757,5,L,A,SF,HT2,C2,3,XL
2758,5,L,A,SF,HT2,C2,3,XL
2759,5,L,A,SF,HT2,C2,3,XL
2760,5,L,A,SF,HT2,C2,3,XL
2761,5,L,A,SF,HT2,C2,3,XL
2762,5,L,B,SF,HT1,C1,3,XL
2763,5,L,B,SF,HT1,C1,3,XL
2764,5,L,B,SF,HT1,C1,3,XL
2765,5,L,B,SF,HT1,C1,3,XL
2766,5,L,B,SF,HT1,C1,3,XL
2767,5,L,B,SF,HT1,C2,3,XL
2768,5,L,B,SF,HT1,C2,3,XL
2769,5,L,B,SF,HT1,C2,3,XL
2770,5,L,B,SF,HT1,C2,3,XL
2771,5,L,B,SF,HT1,C2,3,XL
2772,5,L,B,SF,HT1,C2,3,XL
2773,5,L,B,SF,HT1,C2,3,XL
2774,5,L,B,SF,HT2,C2,3,XL
2775,5,L,B,SF,HT2,C2,3,XL
2776,5,L,B,SF,HT2,C2,3,XL
2777,5,L,B,SF,HT2,C2,3,XL
2778,5,L,B,SF,HT2,C2,3,XL
2779,5,L,B,WS,HT1,C1,3,XL
2780,5,L,B,WS,HT1,C1,3,XL
2781,5,L,B,WS,HT1,C1,3,XL
2782,5,L,B,WS,HT1,C1,3,XL
2783,5,L,B,WS,HT1,C1,3,XL
2784,5,M,A,SF,HT1,C1,3,XL
2785,5,M,A,SF,HT1,C1,3,XL
2786,5,M,A,SF,HT1,C1,3,XL
2787,5,M,A,SF,HT1,C1,3,XL
2788,5,M,A,SF,HT1,C1,3,XL
2789,5,M,A,SF,HT1,C1,3,XL
2790,5,M,A,WS,HT2,C1,3,XL
2791,5,M,A,WS,HT2,C1,3,XL
2792,5,M,A,WS,HT2,C1,3,XL
2793,5,M,A,WS,HT2,C1,3,XL
2794,5,M,A,WS,HT2,C1,3,XL
2795,5,M,A,WS,HT2,C1,3,XL
2796,5,M,A,WS,HT2,C1,3,XL
2797,5,M,A,WS,HT2,C1,3,XL
2798,5,M,B,WS,HT2,C1,3,XL
2799,5,M,B,WS,HT2,C1,3,XL
2800,5,M,B,WS,HT2,C1,3,XL
2801,5,M,B,WS,HT2,C1,3,XL
2802,5,M,B,WS,HT2,C1,3,XL
2803,5,M,B,WS,HT2,C2,3,XL
2804,5,M,B,WS,HT2,C2,3,XL
2805,5,M,B,WS,HT2,C2,3,XL
2806,5,M,B,WS,HT2,C2,3,XL
2807,5,M,B,WS,HT2,C2,3,XL
2808,5,M,B,WS,HT2,C2,3,XL
2809,5,M,B,WS,HT2,C2,3,XL
2810,5,M,B,WS,HT2,C2,3,XL
2811,5,H,A,SF,HT2,C2,3,XL
2812,5,H,A,SF,HT2,C2,3,XL
2813,5,H,A,SF,HT2,C2,3,XL
2814,5,H,A,SF,HT2,C2,3,XL
2815,5,H,A,SF,HT2,C2,3,XL
2816,5,H,A,WS,HT2,C1,3,XL
2817,5,H,A,WS,HT2,C1,3,XL
2818,5,H,A,WS,HT2,C1,3,XL
2819,5,H,A,WS,HT2,C1,3,XL
2820,5,H,A,WS,HT2,C1,3,XL
2821,5,H,A,WS,HT2,C1,3,XL
2822,5,H,B,WS,HT2,C1,3,XL
2823,5,H,B,WS,HT2,C1,3,XL
2824,5,H,B,WS,HT2,C1,3,XL
2825,5,H,B,WS,HT2,C1,3,XL
2826,5,H,B,WS,HT2,C1,3,XL
2827,5,L,A,SF,HT2,C1,3,L
2828,5,L,A,SF,HT2,C1,3,L
2829,5,L,A,SF,HT2,C1,3,L
2830,5,L,A,SF,HT2,C1,3,L
2831,5,L,A,SF,HT2,C1,3,L
2832,5,L,A,SF,HT2,C1,3,L
2833,5,L,A,SF,HT2,C1,3,L
2834,5,M,A,WS,HT2,C1,3,L
2835,5,M,A,WS,HT2,C1,3,L
2836,5,M,A,WS,HT2,C1,3,L
2837,5,M,A,WS,HT2,C1,3,L
2838,5,M,A,WS,HT2,C1,3,L
2839,5,M,A,WS,HT2,C1,3,L
2840,5,M,A,WS,HT2,C1,3,L
2841,5,H,A,SF,HT2,C2,3,L
2842,5,H,A,SF,HT2,C2,3,L
2843,5,H,A,SF,HT2,C2,3,L
2844,5,H,A,SF,HT2,C2,3,L
2845,5,H,A,SF,HT2,C2,3,L
2846,5,H,A,SF,HT2,C2,3,L
2847,5,H,A,SF,HT2,C2,3,L
2848,5,H,A,SF,HT2,C2,3,L
2849,5,M,A,WS,HT2,C1,3,M
2850,5,M,A,WS,HT2,C1,3,M
2851,5,M,A,WS,HT2,C1,3,M
2852,5,M,A,WS,HT2,C1,3,M
2853,5,M,A,WS,HT2,C1,3,M
2854,5,M,A,WS,HT2,C1,3,M
2855,5,M,A,WS,HT2,C1,3,M
2856,5,M,A,WS,HT2,C1,3,M
2857,1,H,A,SF,HT1,C1,1,XL
2858,1,H,A,SF,HT1,C1,1,XL
2859,1,H,A,SF,HT1,C1,1,XL
2860,1,H,A,SF,HT1,C1,1,XL
2861,1,H,A,SF,HT1,C1,1,XL
2862,1,M,A,SF,HT1,C2,1,L
2863,1,M,A,SF,HT1,C2,1,L
2864,1,M,A,SF,HT1,C2,1,L
2865,1,M,A,SF,HT1,C2,1,L
2866,1,M,A,SF,HT1,C2,1,L
2867,1,M,A,SF,HT1,C2,1,L
2868,1,M,A,SF,HT1,C2,1,L
2869,1,M,A,SF,HT1,C2,1,L
2870,1,M,B,SF,HT2,C1,1,L
2871,1,M,B,SF,HT2,C1,1,L
2872,1,M,B,SF,HT2,C1,1,L
2873,1,M,B,SF,HT2,C1,1,L
2874,1,M,B,SF,HT2,C1,1,L
2875,1,M,B,SF,HT2,C1,1,L
2876,1,M,B,SF,HT2,C1,1,L
2877,1,H,A,SF,HT2,C1,1,L
2878,1,H,A,SF,HT2,C1,1,L
2879,1,H,A,SF,HT2,C1,1,L
2880,1,H,A,SF,HT2,C1,1,L
2881,1,H,A,SF,HT2,C1,1,L
2882,1,H,A,SF,HT2,C1,1,L
2883,1,H,A,SF,HT2,C1,1,L
2884,1,H,A,SF,HT2,C1,1,L
2885,1,H,A,WS,HT1,C2,1,L
2886,1,H,A,WS,HT1,C2,1,L
2887,1,H,A,WS,HT1,C2,1,L
2888,1,H,A,WS,HT1,C2,1,L
2889,1,H,A,WS,HT1,C2,1,L
2890,1,H,A,WS,HT1,C2,1,L
2891,1,M,A,SF,HT1,C2,1,M
2892,1,M,A,SF,HT1,C2,1,M
2893,1,M,A,SF,HT1,C2,1,M
2894,1,M,A,SF,HT1,C2,1,M
2895,1,M,A,SF,HT1,C2,1,M
2896,1,M,A,WS,HT1,C2,1,M
2897,1,M,A,WS,HT1,C2,1,M
2898,1,M,A,WS,HT1,C2,1,M
2899,1,M,A,WS,HT1,C2,1,M
2900,1,M,A,WS,HT1,C2,1,M
2901,1,M,B,WS,HT1,C1,1,M
2902,1,M,B,WS,HT1,C1,1,M
2903,1,M,B,WS,HT1,C1,1,M
2904,1,M,B,WS,HT1,C1,1,M
2905,1,M,B,WS,HT1,C1,1,M
2906,1,M,B,WS,HT1,C1,1,M
2907,1,M,B,WS,HT1,C1,1,M
2908,1,M,B,WS,HT1,C1,1,M
2909,1,H,B,SF,HT1,C1,1,M
2910,1,H,B,SF,HT1,C1,1,M
2911,1,H,B,SF,HT1,C1,1,M
2912,1,H,B,SF,HT1,C1,1,M
2913,1,H,B,SF,HT1,C1,1,M
2914,1,H,B,SF,HT1,C1,1,M
2915,2,H,B,SF,HT2,C1,1,XL
2916,2,H,B,SF,HT2,C1,1,XL
2917,2,H,B,SF,HT2,C1,1,XL
2918,2,H,B,SF,HT2,C1,1,XL
2919,2,H,B,SF,HT2,C1,1,XL
2920,2,H,B,SF,HT2,C1,1,XL
2921,2,M,A,WS,HT1,C2,1,L
2922,2,M,A,WS,HT1,C2,1,L
2923,2,M,A,WS,HT1,C2,1,L
2924,2,M,A,WS,HT1,C2,1,L
2925,2,M,A,WS,HT1,C2,1,L
2926,2,M,B,SF,HT2,C1,1,L
2927,2,M,B,SF,HT2,C1,1,L
2928,2,M,B,SF,HT2,C1,1,L
2929,2,M,B,SF,HT2,C1,1,L
2930,2,M,B,SF,HT2,C1,1,L
2931,2,M,B,SF,HT2,C1,1,L
2932,2,H,A,SF,HT2,C1,1,L
2933,2,H,A,SF,HT2,C1,1,L
2934,2,H,A,SF,HT2,C1,1,L
2935,2,H,A,SF,HT2,C1,1,L
2936,2,H,A,SF,HT2,C1,1,L
2937,2,H,A,SF,HT2,C1,1,L
2938,2,H,A,SF,HT2,C1,1,L
2939,2,H,A,SF,HT2,C1,1,L
2940,2,H,B,SF,HT2,C1,1,L
2941,2,H,B,SF,HT2,C1,1,L
2942,2,H,B,SF,HT2,C1,1,L
2943,2,H,B,SF,HT2,C1,1,L
2944,2,H,B,SF,HT2,C1,1,L
2945,2,M,A,WS,HT2,C1,1,M
2946,2,M,A,WS,HT2,C1,1,M
2947,2,M,A,WS,HT2,C1,1,M
2948,2,M,A,WS,HT2,C1,1,M
2949,2,M,A,WS,HT2,C1,1,M
2950,2,M,A,WS,HT2,C1,1,M
2951,2,M,A,WS,HT2,C1,1,M
2952,2,M,A,WS,HT2,C1,1,M
2953,2,H,B,SF,HT2,C1,1,M
2954,2,H,B,SF,HT2,C1,1,M
2955,2,H,B,SF,HT2,C1,1,M
2956,2,H,B,SF,HT2,C1,1,M
2957,2,H,B,SF,HT2,C1,1,M
2958,3,L,A,SF,HT1,C2,2,XL
2959,3,L,A,SF,HT1,C2,2,XL
2960,3,L,A,SF,HT1,C2,2,XL
2961,3,L,A,SF,HT1,C2,2,XL
2962,3,L,A,SF,HT1,C2,2,XL
2963,3,L,A,SF,HT1,C2,2,XL
2964,3,L,A,SF,HT1,C2,2,XL
2965,3,L,A,SF,HT1,C2,2,XL
2966,3,M,A,WS,HT1,C2,2,XL
2967,3,M,A,WS,HT1,C2,2,XL
2968,3,M,A,WS,HT1,C2,2,XL
2969,3,M,A,WS,HT1,C2,2,XL
2970,3,M,A,WS,HT1,C2,2,XL
2971,3,M,A,WS,HT2,C1,2,XL
2972,3,M,A,WS,HT2,C1,2,XL
2973,3,M,A,WS,HT2,C1,2,XL
2974,3,M,A,WS,HT2,C1,2,XL
2975,3,M,A,WS,HT2,C1,2,XL
2976,3,M,B,SF,HT1,C1,2,XL
2977,3,M,B,SF,HT1,C1,2,XL
2978,3,M,B,SF,HT1,C1,2,XL
2979,3,M,B,SF,HT1,C1,2,XL
2980,3,M,B,SF,HT1,C1,2,XL
2981,3,M,B,WS,HT1,C2,2,XL
2982,3,M,B,WS,HT1,C2,2,XL
2983,3,M,B,WS,HT1,C2,2,XL
2984,3,M,B,WS,HT1,C2,2,XL
2985,3,M,B,WS,HT1,C2,2,XL
2986,3,M,B,WS,HT1,C2,2,XL
2987,3,M,B,WS,HT2,C1,2,XL
2988,3,M,B,WS,HT2,C1,2,XL
2989,3,M,B,WS,HT2,C1,2,XL
2990,3,M,B,WS,HT2,C1,2,XL
2991,3,M,B,WS,HT2,C1,2,XL
2992,3,M,B,WS,HT2,C1,2,XL
2993,3,M,B,WS,HT2,C1,2,XL
2994,3,H,A,WS,HT2,C1,2,XL
2995,3,H,A,WS,HT2,C1,2,XL
2996,3,H,A,WS,HT2,C1,2,XL
2997,3,H,A,WS,HT2,C1,2,XL
2998,3,H,A,WS,HT2,C1,2,XL
2999,3,H,A,WS,HT2,C1,2,XL
3000,3,L,A,SF,HT1,C1,2,L
3001,3,L,A,SF,HT1,C1,2,L
3002,3,L,A,SF,HT1,C1,2,L
3003,3,L,A,SF,HT1,C1,2,L
3004,3,L,A,SF,HT1,C1,2,L
3005,3,L,A,SF,HT1,C1,2,L
3006,3,L,A,SF,HT1,C1,2,L
3007,3,L,A,SF,HT1,C1,2,L
3008,3,L,A,SF,HT2,C1,2,L
3009,3,L,A,SF,HT2,C1,2,L
3010,3,L,A,SF,HT2,C1,2,L
3011,3,L,A,SF,HT2,C1,2,L
3012,3,L,A,SF,HT2,C1,2,L
3013,3,L,A,SF,HT2,C1,2,L
3014,3,L,A,SF,HT2,C1,2,L
3015,3,H,A,WS,HT2,C1,2,L
3016,3,H,A,WS,HT2,C1,2,L
3017,3,H,A,WS,HT2,C1,2,L
3018,3,H,A,WS,HT2,C1,2,L
3019,3,H,A,WS,HT2,C1,2,L
3020,3,H,A,WS,HT2,C1,2,L
3021,3,H,A,WS,HT2,C1,2,L
3022,3,H,B,SF,HT2,C1,2,L
3023,3,H,B,SF,HT2,C1,2,L
3024,3,H,B,SF,HT2,C1,2,L
3025,3,H,B,SF,HT2,C1,2,L
3026,3,H,B,SF,HT2,C1,2,L
3027,3,H,B,SF,HT2,C1,2,L
3028,3,H,B,SF,HT2,C1,2,L
3029,3,H,B,SF,HT2,C1,2,L
3030,3,H,B,WS,HT1,C2,2,L
3031,3,H,B,WS,HT1,C2,2,L
3032,3,H,B,WS,HT1,C2,2,L
3033,3,H,B,WS,HT1,C2,2,L
